hakai_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
U1092,Chilko,3,0.99,L_Adams,4,0.01,Seymour,2,0.00,Chilko_south,2,0.00,Chilko-North,3,0.00
U1093,L_Adams,4,0.87,Portage_Cr,4,0.08,Little,4,0.04,Seymour,2,0.01,Scotch,2,0.00
U1094,Birkenhead,3,0.86,Big_Silver,4,0.07,Weaver,4,0.03,Pitt,2,0.01,Portage_Cr,4,0.01
U1367,Kuzkwa_Cr,3,0.24,Chilko,3,0.21,L_Adams,4,0.19,Tachie,3,0.13,Pinchi_Cr,3,0.11
U1339,Quesnel_Mitche,3,0.56,Roaring,3,0.20,Mitchell,3,0.13,Birkenhead,3,0.11,Quesnel_Decept,3,0.00
U1340,Portage_Cr,4,0.36,Chilko,3,0.33,L_Adams,4,0.25,Chilko_south,2,0.03,U_Adams,2,0.02
U1343,Chilko,3,0.98,Chilko_south,2,0.01,Quesnel_Decept,3,0.00,Roaring,3,0.00,McKinley,3,0.00
U1357,L_Adams,4,0.51,Portage_Cr,4,0.42,Chilko,3,0.06,Little,4,0.01,Middle,3,0.00
U1364,Chilko,3,0.72,L_Adams,4,0.08,Portage_Cr,4,0.07,McKinley,3,0.04,U_Horsefly,3,0.03
U1365,Scotch,2,0.66,Seymour,2,0.33,L_Adams,4,0.01,Eagle_L,4,0.00,Chilko,3,0.00
U1366,Chilko,3,0.92,Quesnel_Decept,3,0.02,U_Horsefly,3,0.02,Quesnel_Horsef,3,0.01,McKinley,3,0.01
U471,Chilko,3,0.79,L_Adams,4,0.13,Chilko_south,2,0.06,Quesnel_Horsef,3,0.01,Quesnel_Decept,3,0.00
U472,Pitt,2,0.78,Portage_Cr,4,0.13,L_Adams,4,0.07,Seymour,2,0.01,Amback,18,0.00
U473,Chilko,3,0.99,Chilko_south,2,0.01,L_Adams,4,0.00,Seymour,2,0.00,Scotch,2,0.00
U481,Paula,1,0.38,Kuzkwa_Cr,3,0.12,Pinchi_Cr,3,0.10,Middle,3,0.08,Tachie,3,0.05
U1331,Birkenhead,3,1.00,Pitt,2,0.00,,,,,,,,,
U756,Scotch,2,0.74,Seymour,2,0.25,L_Adams,4,0.01,Gates_Cr,2,0.00,Portage_Cr,4,0.00
U778,Paula,1,0.34,Middle,3,0.13,Kuzkwa_Cr,3,0.09,Pinchi_Cr,3,0.09,Porter_Cr,1,0.06
U779,Chilko,3,0.99,Chilko_south,2,0.01,Chilko-North,3,0.00,U_Horsefly,3,0.00,Quesnel_Decept,3,0.00
U780,Quesnel_Horsef,3,0.35,U_Horsefly,3,0.30,Quesnel_Decept,3,0.09,M_Horsefly,3,0.07,Horsefly,3,0.05
U797,Quesnel_Mitche,3,0.72,Mitchell,3,0.27,Roaring,3,0.01,,,,,,
U798,Paula,1,0.27,Bivouac,1,0.16,Seymour,2,0.14,Scotch,2,0.12,Quesnel_Horsef,3,0.06
U804,L_Adams,4,0.38,Portage_Cr,4,0.29,Nadina,2,0.27,Eagle_L,4,0.01,Chilko_south,2,0.01
U805,Paula,1,0.32,L_Adams,4,0.10,Bivouac,1,0.08,Middle,3,0.08,Scotch,2,0.08
U806,Chilko,3,0.92,L_Adams,4,0.03,Chilko_south,2,0.02,Portage_Cr,4,0.02,Quesnel_Horsef,3,0.00
U852,L_Adams,4,0.60,Scotch,2,0.23,Portage_Cr,4,0.09,Eagle_L,4,0.03,Seymour,2,0.02
U890,Quesnel_Horsef,3,0.30,U_Horsefly,3,0.25,Quesnel_Decept,3,0.15,L_Horsefly,3,0.04,Horsefly,3,0.04
U897,L_Adams,4,0.47,Chilko,3,0.27,Portage_Cr,4,0.25,Chilko_south,2,0.01,Quesnel_Decept,3,0.00
U898,Chilko,3,0.73,L_Adams,4,0.17,Seymour,2,0.08,Eagle_L,4,0.01,Kuzkwa_Cr,3,0.01
U899,Quesnel_Mitche,3,0.71,Mitchell,3,0.27,Roaring,3,0.01,Wasko_Cr,3,0.00,Quesnel_Decept,3,0.00
U900,Nadina,2,0.27,Middle,3,0.12,Kuzkwa_Cr,3,0.12,Pinchi_Cr,3,0.11,Tachie,3,0.08
U901,Scotch,2,0.72,Seymour,2,0.28,,,,,,,,,
U902,Scotch,2,0.70,Seymour,2,0.28,L_Adams,4,0.01,Portage_Cr,4,0.01,Eagle_L,4,0.00
U903,L_Adams,4,0.35,Roaring,3,0.29,Quesnel_Decept,3,0.14,Chilko,3,0.12,Quesnel_Horsef,3,0.05
U911,L_Adams,4,0.61,Portage_Cr,4,0.35,Chilko,3,0.02,Eagle_L,4,0.02,Quesnel_Horsef,3,0.00
U799,Quesnel_Decept,3,0.43,Quesnel_Mitche,3,0.35,Mitchell,3,0.08,Roaring,3,0.06,Wasko_Cr,3,0.04
U807,Gates_Cr,2,1.00,,,,,,,,,,,,
U808,L_Adams,4,0.59,Portage_Cr,4,0.37,Eagle_L,4,0.01,Scotch,2,0.01,Chilko,3,0.01
U811,Baker_Lake,5,1.00,,,,,,,,,,,,
U812,Scotch,2,0.65,Seymour,2,0.27,U_Adams,2,0.02,Quesnel_Horsef,3,0.02,U_Horsefly,3,0.02
U1001,Quesnel_Mitche,3,0.68,Quesnel_Decept,3,0.21,Roaring,3,0.06,Mitchell,3,0.05,,,
U1002,Scotch,2,0.74,Seymour,2,0.26,L_Adams,4,0.00,Eagle,2,0.00,,,
U1003,Portage_Cr,4,0.43,L_Adams,4,0.42,U_Horsefly,3,0.08,Quesnel_Horsef,3,0.03,McKinley,3,0.01
U1004,Chilko,3,0.47,Roaring,3,0.30,Quesnel_Decept,3,0.18,Quesnel_Horsef,3,0.04,Mitchell,3,0.01
U1011,L_Adams,4,0.49,Chilko,3,0.21,Portage_Cr,4,0.18,Raft,2,0.03,Pinchi_Cr,3,0.02
U1012,Quesnel_Decept,3,0.40,Quesnel_Horsef,3,0.25,Roaring,3,0.15,U_Horsefly,3,0.10,Wasko_Cr,3,0.03
U1036,L_Adams,4,0.59,Portage_Cr,4,0.40,Eagle_L,4,0.00,Seymour,2,0.00,L_Shuswap,4,0.00
U1047,Scotch,2,0.66,Seymour,2,0.33,L_Adams,4,0.00,Eagle,2,0.00,MiddleShuswap,4,0.00
U1055,Chilko,3,0.70,L_Adams,4,0.10,Portage_Cr,4,0.09,Nadina,2,0.08,Chilko_south,2,0.02
U989,Pitt,2,0.85,Birkenhead,3,0.15,Weaver,4,0.00,,,,,,
U990,Quesnel_Mitche,3,0.72,Mitchell,3,0.27,Quesnel_Decept,3,0.01,Roaring,3,0.01,,,
U996,L_Adams,4,0.62,Portage_Cr,4,0.22,Scotch,2,0.12,Eagle_L,4,0.02,Quesnel_Horsef,3,0.01
U997,Quesnel_Horsef,3,0.37,U_Horsefly,3,0.29,Quesnel_Decept,3,0.17,L_Horsefly,3,0.06,McKinley,3,0.06
U998,Chilko,3,0.22,Scotch,2,0.19,Portage_Cr,4,0.08,L_Adams,4,0.07,Paula,1,0.06
U1029,Mitchell,3,0.82,Quesnel_Mitche,3,0.13,Quesnel_Decept,3,0.04,Wasko_Cr,3,0.00,Blue_Lead_Ck,3,0.00
U1030,Seymour,2,0.56,Little,4,0.19,L_Adams,4,0.15,Scotch,2,0.06,MiddleShuswap,4,0.03
U1039,Chilko,3,0.99,Chilko-North,3,0.01,L_Adams,4,0.00,,,,,,
U1040,Gates_Cr,2,0.66,Quesnel_Decept,3,0.24,Seymour,2,0.09,Chilko,3,0.01,L_Adams,4,0.00
U1050,Pitt,2,1.00,Birkenhead,3,0.00,,,,,,,,,
U1058,Chilko,3,0.98,Chilko-North,3,0.02,Chilko_south,2,0.00,L_Adams,4,0.00,Birkenhead,3,0.00
U1059,Birkenhead,3,1.00,,,,,,,,,,,,
U1071,Quesnel_Decept,3,0.98,M_Horsefly,3,0.01,U_Horsefly,3,0.01,Chilko,3,0.00,,,
U1072,Pitt,2,1.00,,,,,,,,,,,,
U1073,Chilko,3,0.86,Quesnel_Decept,3,0.09,Little,4,0.02,L_Adams,4,0.01,Chilko-North,3,0.00
U1081,Seymour,2,0.94,Scotch,2,0.03,L_Adams,4,0.02,Little,4,0.00,Birkenhead,3,0.00
U853,Chilko,3,0.90,Tachie,3,0.06,Pinchi_Cr,3,0.01,Quesnel_Horsef,3,0.01,Forfar,1,0.01
U872,Seymour,2,0.78,Scotch,2,0.12,L_Adams,4,0.07,Little,4,0.02,Tachie,3,0.00
U873,Pitt,2,1.00,,,,,,,,,,,,
U874,L_Adams,4,0.45,Seymour,2,0.29,Little,4,0.17,L_Shuswap,4,0.05,Scotch,2,0.02
U875,Chilko,3,0.98,Quesnel_Horsef,3,0.01,Chilko-North,3,0.00,M_Horsefly,3,0.00,Little,4,0.00
U904,Birkenhead,3,0.75,Chilko,3,0.18,Quesnel_Decept,3,0.04,Tachie,3,0.01,Wasko_Cr,3,0.00
U905,Quesnel_Decept,3,0.93,Mitchell,3,0.05,Quesnel_Mitche,3,0.02,Wasko_Cr,3,0.00,Paula,1,0.00
U906,Quesnel_Decept,3,0.62,Mitchell,3,0.22,L_Adams,4,0.10,Birkenhead,3,0.02,Quesnel_Mitche,3,0.01
U912,Tachie,3,0.38,Birkenhead,3,0.15,Forfar,1,0.15,Sinta,1,0.05,Sandpoint,1,0.03
U913,Seymour,2,0.94,Scotch,2,0.06,L_Adams,4,0.00,Eagle,2,0.00,,,
U1037,Chilko,3,0.89,Tachie,3,0.05,Chilko-North,3,0.03,Pinchi_Cr,3,0.02,Chilko_south,2,0.00
U1038,Pitt,2,1.00,,,,,,,,,,,,
U1048,Tachie,3,0.73,Pinchi_Cr,3,0.13,Forfar,1,0.13,Hudson_Bay,1,0.00,Chilko,3,0.00
U1049,L_Adams,4,0.50,Little,4,0.49,Birkenhead,3,0.00,Chilko,3,0.00,L_Shuswap,4,0.00
U1056,Chilko,3,0.74,Tachie,3,0.09,L_Adams,4,0.07,Stellako,3,0.04,Quesnel_Decept,3,0.03
U1057,Seymour,2,0.96,Scotch,2,0.04,Eagle,2,0.00,L_Adams,4,0.00,,,
U835,Quesnel_Decept,3,0.46,Quesnel_Horsef,3,0.30,M_Horsefly,3,0.15,U_Horsefly,3,0.06,L_Horsefly,3,0.01
U836,Mitchell,3,0.85,Quesnel_Mitche,3,0.14,Quesnel_Decept,3,0.00,Blue_Lead_Ck,3,0.00,,,
U837,Tachie,3,0.45,Little,4,0.09,Chilko,3,0.08,Pitt,2,0.06,L_Adams,4,0.06
U838,Pitt,2,1.00,,,,,,,,,,,,
U841,Birkenhead,3,1.00,,,,,,,,,,,,
U842,Chilko,3,0.96,L_Adams,4,0.01,Chilko-North,3,0.01,Little,4,0.01,Quesnel_Horsef,3,0.00
U843,Chilko,3,1.00,Tachie,3,0.00,,,,,,,,,
U851,L_Adams,4,0.38,Chilko,3,0.31,Little,4,0.21,MiddleShuswap,4,0.08,L_Shuswap,4,0.03
U885,Seymour,2,0.94,Scotch,2,0.04,L_Adams,4,0.01,Little,4,0.01,Eagle,2,0.00
U886,Mitchell,3,0.85,Quesnel_Mitche,3,0.14,Quesnel_Decept,3,0.01,Blue_Lead_Ck,3,0.00,,,
U887,Quesnel_Decept,3,0.96,Mitchell,3,0.02,Quesnel_Mitche,3,0.01,Chilko,3,0.00,Wasko_Cr,3,0.00
U888,L_Adams,4,0.54,Seymour,2,0.23,Quesnel_Decept,3,0.11,L_Shuswap,4,0.07,Little,4,0.03
U889,Tachie,3,0.75,Pinchi_Cr,3,0.10,Forfar,1,0.09,Stellako,3,0.05,Hudson_Bay,1,0.00
U892,Seymour,2,0.96,Scotch,2,0.04,Eagle,2,0.00,Chilko,3,0.00,,,
U893,Chilko,3,0.97,Pinchi_Cr,3,0.01,Chilko-North,3,0.01,Tachie,3,0.01,Quesnel_Decept,3,0.00
U894,Tachie,3,0.74,Pinchi_Cr,3,0.11,Stellako,3,0.10,Forfar,1,0.05,Hudson_Bay,1,0.00
U895,Little,4,0.49,L_Adams,4,0.45,Birkenhead,3,0.03,Sandpoint,1,0.01,Narrows,1,0.01
U896,Quesnel_Decept,3,0.31,Stellako,3,0.30,Little,4,0.14,Chilko,3,0.10,Pitt,2,0.09
U560,Sakinaw,6,1.00,,,,,,,,,,,,
U570,Narrows,1,0.50,Blackwater,1,0.32,Quesnel_Horsef,3,0.06,Felix,1,0.04,Paula,1,0.02
U571,Quesnel_Horsef,3,0.90,U_Horsefly,3,0.09,McKinley,3,0.00,Horsefly,3,0.00,,,
Dupe with 5,Quesnel_Horsef,3,0.89,U_Horsefly,3,0.10,Horsefly,3,0.00,Narrows,1,0.00,,,
Dupe with 4,Quesnel_Horsef,3,0.90,U_Horsefly,3,0.10,Horsefly,3,0.00,Narrows,1,0.00,Chilko-North,3,0.00
,Seymour,2,0.70,Scotch,2,0.19,Blackwater,1,0.04,Felix,1,0.03,MiddleShuswap,4,0.02
,Seymour,2,0.50,Narrows,1,0.27,Blackwater,1,0.08,Scotch,2,0.07,Felix,1,0.03
,Narrows,1,0.45,Blackwater,1,0.30,Paula,1,0.16,Felix,1,0.04,Sandpoint,1,0.02
,Birkenhead,3,0.97,Narrows,1,0.02,LakeWashington,5,0.01,Kynock,1,0.00,,,
,Narrows,1,0.32,Blackwater,1,0.25,Paula,1,0.11,Quesnel_Horsef,3,0.10,Felix,1,0.04
,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.09,L_Horsefly,3,0.00,Horsefly,3,0.00,,,
,Quesnel_Mitche,3,1.00,Blue_Lead_Ck,3,0.00,Mitchell,3,0.00,Roaring,3,0.00,,,
,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,Roaring,3,0.00,Birkenhead,3,0.00,,,
,Birkenhead,3,0.97,Craig,14,0.01,Iskut,14,0.01,Quesnel_Mitche,3,0.01,Quesnel_Horsef,3,0.00
,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,Roaring,3,0.00,,,,,,
,Quesnel_Horsef,3,0.85,U_Horsefly,3,0.09,Quesnel_Mitche,3,0.04,Roaring,3,0.01,Quesnel_Decept,3,0.00
,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,,,,,,,,,
,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,,,,,,,,,
,Chilko-North,3,0.97,Birkenhead,3,0.03,Quesnel_Horsef,3,0.01,L_Adams,4,0.00,Narrows,1,0.00
,Seymour,2,0.82,Scotch,2,0.16,Chilko-North,3,0.02,Eagle,2,0.00,,,
,Chilko-North,3,0.95,Blackwater,1,0.04,Narrows,1,0.01,Gluskie,1,0.00,Felix,1,0.00
,Chilko-North,3,0.99,Birkenhead,3,0.01,Chilko,3,0.00,Narrows,1,0.00,Chilko_south,2,0.00
,Quesnel_Horsef,3,0.87,U_Horsefly,3,0.10,Seymour,2,0.02,Scotch,2,0.00,L_Horsefly,3,0.00
,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.08,L_Horsefly,3,0.00,M_Horsefly,3,0.00,McKinley,3,0.00
,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.09,Horsefly,3,0.00,,,,,,
,Seymour,2,0.78,Scotch,2,0.11,Chilko-North,3,0.08,Quesnel_Horsef,3,0.02,Raft,2,0.01
,Quesnel_Mitche,3,0.55,Quesnel_Horsef,3,0.35,Blackwater,1,0.02,Paula,1,0.02,Narrows,1,0.02
,Chilko-North,3,0.98,Raft,2,0.01,Birkenhead,3,0.01,Quesnel_Horsef,3,0.00,U_Horsefly,3,0.00
,Chilko,3,0.70,Seymour,2,0.28,Scotch,2,0.01,Eagle,2,0.00,Eagle_L,4,0.00
,Kynock,1,0.68,Forfar,1,0.14,Bivouac,1,0.12,Sandpoint,1,0.02,Narrows,1,0.01
,Seymour,2,0.57,Chilko,3,0.19,Scotch,2,0.05,Wasko_Cr,3,0.04,Horsefly,3,0.03
,Chilko,3,0.90,Chilko_south,2,0.08,Kynock,1,0.02,Seymour,2,0.00,Bivouac,1,0.00
,Mitchell,3,0.88,Chilko,3,0.07,Wasko_Cr,3,0.03,Horsefly,3,0.00,Blue_Lead_Ck,3,0.00
,Mitchell,3,1.00,Wasko_Cr,3,0.00,Blue_Lead_Ck,3,0.00,Chilko,3,0.00,,,
,Chilko,3,0.95,Chilko_south,2,0.04,Horsefly,3,0.01,McKinley,3,0.00,Wasko_Cr,3,0.00
,Chilko,3,0.91,Chilko_south,2,0.05,Kynock,1,0.02,Bivouac,1,0.01,Thompson_N,2,0.00
,Kynock,1,0.73,Forfar,1,0.17,Bivouac,1,0.07,Hudson_Bay,1,0.01,Gluskie,1,0.01
,Chilko,3,0.99,Chilko_south,2,0.01,Kuzkwa_Cr,3,0.00,,,,,,
,Seymour,2,0.82,Scotch,2,0.09,Eagle,2,0.03,L_Adams,4,0.03,U_Adams,2,0.02
,Mitchell,3,0.54,Chilko,3,0.39,Wasko_Cr,3,0.06,Roaring,3,0.00,Quesnel_Horsef,3,0.00
,Nahatlatch,2,0.91,Seymour,2,0.09,Wasko_Cr,3,0.00,Chilko,3,0.00,,,
,Mitchell,3,1.00,Wasko_Cr,3,0.00,Blue_Lead_Ck,3,0.00,Quesnel_Mitche,3,0.00,,,
,Pitt,2,0.42,Seymour,2,0.27,Chilko,3,0.13,Mitchell,3,0.07,Chilko_south,2,0.04
,Woss_Lake,7,0.99,Vernon,7,0.01,Nimpkish,7,0.00,,,,,,
,Woss_Lake,7,1.00,Nimpkish,7,0.00,,,,,,,,,
,Chilko,3,0.99,Nahatlatch,2,0.01,Chilko_south,2,0.01,Roaring,3,0.00,L_Adams,4,0.00
,Mitchell,3,0.98,Wasko_Cr,3,0.01,Blue_Lead_Ck,3,0.01,Quesnel_Mitche,3,0.00,Roaring,3,0.00
,Kynock,1,0.69,Forfar,1,0.15,Bivouac,1,0.10,Sandpoint,1,0.02,Porter_Cr,1,0.01
,Pitt,2,0.62,BoarderSlough,17,0.14,Dallery,18,0.13,Tweedsmuir,17,0.05,Neechanz,18,0.02
,Mitchell,3,1.00,Wasko_Cr,3,0.00,,,,,,,,,
,L_Adams,4,1.00,,,,,,,,,,,,
,L_Adams,4,0.88,Raft,2,0.10,Thompson_N,2,0.03,Eagle_L,4,0.00,,,
,L_Adams,4,0.96,Raft,2,0.02,MiddleShuswap,4,0.01,Forfar,1,0.00,FiveMile,1,0.00
,L_Adams,4,1.00,Eagle_L,4,0.00,L_Shuswap,4,0.00,,,,,,
,L_Adams,4,0.99,Bowron,2,0.01,,,,,,,,,
,L_Adams,4,0.96,Chilko-North,3,0.02,Raft,2,0.01,MiddleShuswap,4,0.01,Thompson_N,2,0.00
,L_Adams,4,0.99,Bowron,2,0.01,Eagle_L,4,0.01,Chilko-North,3,0.00,,,
,L_Adams,4,1.00,,,,,,,,,,,,
,L_Adams,4,1.00,,,,,,,,,,,,
,L_Adams,4,0.94,MiddleShuswap,4,0.02,Raft,2,0.02,L_Shuswap,4,0.01,Thompson_N,2,0.01
,L_Adams,4,1.00,Chilko,3,0.00,Little,4,0.00,,,,,,
,Bowron,2,1.00,,,,,,,,,,,,
,L_Adams,4,1.00,Eagle_L,4,0.00,Portage_Cr,4,0.00,,,,,,
,L_Adams,4,0.94,L_Shuswap,4,0.02,MiddleShuswap,4,0.01,Seymour,2,0.01,Eagle,2,0.01
,L_Adams,4,0.83,Chilko-North,3,0.07,Chilko,3,0.06,Bowron,2,0.04,Little,4,0.00
,L_Adams,4,0.99,Raft,2,0.01,Thompson_N,2,0.00,L_Shuswap,4,0.00,,,
,Quesnel_Horsef,3,0.67,U_Horsefly,3,0.20,McKinley,3,0.11,Horsefly,3,0.01,M_Horsefly,3,0.01
,Chilko,3,1.00,Quesnel_Horsef,3,0.00,Thompson_N,2,0.00,,,,,,
,Chilko,3,0.98,Quesnel_Horsef,3,0.01,U_Horsefly,3,0.01,Middle,3,0.00,Blue_Lead_Ck,3,0.00
,Weaver,4,0.96,Pitt,2,0.04,,,,,,,,,
,Chilko,3,0.99,Thompson_N,2,0.01,Chilko-North,3,0.00,Chilko_south,2,0.00,,,
,Chilko,3,1.00,Chilko_south,2,0.00,,,,,,,,,
,Blue_Lead_Ck,3,0.80,Quesnel_Decept,3,0.07,U_Horsefly,3,0.05,Quesnel_Mitche,3,0.03,Quesnel_Horsef,3,0.03
,Quesnel_Horsef,3,0.68,U_Horsefly,3,0.20,McKinley,3,0.11,Quesnel_Decept,3,0.00,Horsefly,3,0.00
,Thompson_N,2,0.72,Quesnel_Horsef,3,0.15,U_Horsefly,3,0.04,Eagle_L,4,0.02,Little,4,0.02
,Chilko,3,0.96,Thompson_N,2,0.02,Middle,3,0.01,Stellako,3,0.00,Eagle_L,4,0.00
,Middle,3,0.95,Stellako,3,0.03,Chilko,3,0.01,Tachie,3,0.00,Forfar,1,0.00
,Blue_Lead_Ck,3,0.79,Quesnel_Mitche,3,0.11,Mitchell,3,0.10,Quesnel_Decept,3,0.00,Wasko_Cr,3,0.00
,Middle,3,0.82,Weaver,4,0.14,Chilko,3,0.03,Tachie,3,0.00,Chilko_south,2,0.00
,Chilko,3,0.99,Middle,3,0.01,Quesnel_Decept,3,0.00,Blue_Lead_Ck,3,0.00,Quesnel_Horsef,3,0.00
,Quesnel_Horsef,3,0.58,U_Horsefly,3,0.20,McKinley,3,0.11,Quesnel_Decept,3,0.06,Blue_Lead_Ck,3,0.01
,Blue_Lead_Ck,3,0.81,Quesnel_Mitche,3,0.11,Quesnel_Decept,3,0.08,Roaring,3,0.00,Quesnel_Horsef,3,0.00
,Chilko,3,0.59,Thompson_N,2,0.38,Raft,2,0.03,Quesnel_Decept,3,0.00,Chilko_south,2,0.00
,Chilko,3,0.98,Thompson_N,2,0.01,Quesnel_Horsef,3,0.00,U_Horsefly,3,0.00,McKinley,3,0.00
,Chilko,3,0.99,Eagle_L,4,0.00,Chilko-North,3,0.00,Chilko_south,2,0.00,Canoe_Cr,15,0.00
,Chilko,3,1.00,,,,,,,,,,,,
,Chilko,3,0.93,Quesnel_Horsef,3,0.04,McKinley,3,0.02,U_Horsefly,3,0.01,Middle,3,0.00
,Chilko,3,0.99,Blue_Lead_Ck,3,0.01,Quesnel_Decept,3,0.00,Dust,1,0.00,Sinta,1,0.00
,Chilko,3,0.97,Quesnel_Horsef,3,0.01,U_Horsefly,3,0.01,Middle,3,0.00,Eagle_L,4,0.00
,Chilko,3,1.00,,,,,,,,,,,,
,Quesnel_Horsef,3,0.64,U_Horsefly,3,0.20,McKinley,3,0.12,Blue_Lead_Ck,3,0.04,Horsefly,3,0.01
,Chilko,3,0.99,McKinley,3,0.01,Quesnel_Horsef,3,0.00,Blue_Lead_Ck,3,0.00,Thompson_N,2,0.00
,Middle,3,1.00,Tachie,3,0.00,Kuzkwa_Cr,3,0.00,,,,,,
,Chilko,3,1.00,,,,,,,,,,,,
,Blue_Lead_Ck,3,0.76,Quesnel_Mitche,3,0.14,Mitchell,3,0.10,Quesnel_Decept,3,0.00,Roaring,3,0.00
,Chilko,3,1.00,Chilko_south,2,0.00,,,,,,,,,
,Chilko,3,1.00,Raft,2,0.00,,,,,,,,,
,Blue_Lead_Ck,3,0.81,Quesnel_Mitche,3,0.11,Mitchell,3,0.05,Quesnel_Decept,3,0.03,Quesnel_Horsef,3,0.00
,Chilko,3,1.00,Chilko-North,3,0.00,Chilko_south,2,0.00,Thompson_N,2,0.00,,,
,Quesnel_Horsef,3,0.68,U_Horsefly,3,0.20,McKinley,3,0.11,Quesnel_Decept,3,0.00,Horsefly,3,0.00
,Chilko,3,0.97,Middle,3,0.03,Chilko_south,2,0.00,Sinta,1,0.00,U_Horsefly,3,0.00
,Thompson_N,2,0.89,Raft,2,0.07,Chilko,3,0.04,Blue_Lead_Ck,3,0.00,Quesnel_Horsef,3,0.00
,Chilko,3,1.00,Blue_Lead_Ck,3,0.00,Horsefly,3,0.00,,,,,,
,Chilko,3,0.96,Eagle_L,4,0.04,Thompson_N,2,0.00,L_Adams,4,0.00,,,
,Chilko,3,0.96,Raft,2,0.02,Thompson_N,2,0.02,Fennell,2,0.00,Little,4,0.00
,Chilko,3,1.00,Chilko-North,3,0.00,,,,,,,,,
,Chilko,3,0.99,U_Horsefly,3,0.00,Narrows,1,0.00,Sinta,1,0.00,Blackwater,1,0.00
,Gates_Cr,2,1.00,,,,,,,,,,,,
,Middle,3,0.65,Chilko,3,0.33,Stellako,3,0.01,Tachie,3,0.00,Rossette,1,0.00
,Middle,3,0.65,Stellako,3,0.32,Tachie,3,0.01,Kuzkwa_Cr,3,0.01,Pinchi_Cr,3,0.00
,Chilko,3,0.42,Eagle_L,4,0.10,Little,4,0.08,Thompson_N,2,0.07,U_Adams,2,0.06
,Quesnel_Horsef,3,0.67,U_Horsefly,3,0.20,McKinley,3,0.09,Little,4,0.02,Horsefly,3,0.01
,Pitt,2,1.00,,,,,,,,,,,,
,Middle,3,0.62,Thompson_N,2,0.32,Stellako,3,0.04,U_Horsefly,3,0.01,Tachie,3,0.01
,Chilko,3,1.00,U_Horsefly,3,0.00,,,,,,,,,
,Thompson_N,2,0.71,Chilko,3,0.10,Raft,2,0.06,Little,4,0.06,MiddleShuswap,4,0.04
,Forfar,1,0.24,Hudson_Bay,1,0.18,Sandpoint,1,0.16,Bivouac,1,0.12,Porter_Cr,1,0.06
,Chilko,3,0.21,Thompson_N,2,0.14,Forfar,1,0.12,Bivouac,1,0.11,Sandpoint,1,0.07
,Chilko,3,0.75,Chilko-North,3,0.20,Chilko_south,2,0.05,,,,,,
,Birkenhead,3,1.00,,,,,,,,,,,,
,Chilko,3,0.30,Thompson_N,2,0.19,Little,4,0.08,Portage_Cr,4,0.08,Chilko-North,3,0.06
,,,,,,,,,,,,,,,
